;title;publish_date;views_cnt;paragraph_cnt;images_cnt;strong_cnt;quote_cnt;list_cnt;list_items_cnt;url;r_flesch_grade;r_flesch_easy;r_liau;r_smog;r_auto;r_lix;level
704;Заседание Координационного совета по науке и промышленности  Калининского района;2013-04-30;268;17;0;7;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/zasedanie_koordinatsionnogo_soveta_po_nauke_i_promyshlennosti_kalininskogo_rayona/;18.36207317073171;-6.188780487804877;17.202520325203253;28.470333096804712;20.803260162601624;90.95121951219512;postgraduate
705;СПбГПУ посетил заместитель министра образования и науки;2013-04-17;392;17;0;2;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbgpu_posetil_zamestitel_ministra_obrazovaniya_i_nauki/;14.373333333333331;18.447694063926946;12.286438356164382;22.648330321803275;14.54604794520548;78.85388127853881;mixed
706;Международная студенческая конференция в СПбГПУ;2013-04-17;337;21;0;6;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/mezhdunarodnaya_studencheskaya_konferentsiya_v_spbgpu/;19.447282261741908;-6.867234382124963;16.388023255813955;30.60149750830555;20.578224806201554;94.69402644778842;postgraduate
707;Поздравление  с Днем российской науки;2013-02-08;244;14;0;2;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/pozdravlenie_s_dnem_rossiyskoy_nauki/;8.312617786451074;35.749942849177586;10.188957345971563;17.06981198486047;10.387187203791477;65.9662670755506;mixed
708;Подведены итоги XLI Недели науки;2013-02-05;276;45;0;38;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/podvedeny_itogi_xli_nedeli_nauki/;21.05650831768764;-11.622232676941877;16.47088852988692;30.469014323814516;21.422066585163513;98.40291664847399;postgraduate
709;Пресс-тур по исследовательским лабораториям СПбГПУ;2012-12-26;786;38;0;15;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/press_tur_po_issledovatelskim_laboratoriyam_spbgpu/;16.05722274524572;3.7894153643381685;15.6483185840708;26.353084521005307;18.31071493127471;85.98945584635662;postgraduate
710;Открыта Лаборатория молекулярной нейродегенерации (ЛМН);2012-12-13;550;16;0;13;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/otkryta_laboratoriya_molekulyarnoy_neyrodegeneratsii_lmn/;20.944496298680395;-1.6507740585773831;14.341548117154808;31.45213613508091;19.819710653363373;95.55584164789185;mixed
711;Открылась XLI Неделя науки;2012-12-04;493;28;0;24;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/otkrylas_xli_nedelya_nauki/;20.206868650217704;-6.935047169811327;15.36516509433963;29.72946583595622;19.957601233671987;97.0021770682148;mixed
712;Открылась Всероссийская молодежная конференция;2012-11-27;261;10;0;3;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/otkrylas_vserossiyskaya_molodezhnaya_konferentsiya/;14.797643146327356;0.8041873915558426;17.310109890109885;23.877127397149664;19.254448814343554;83.4436090225564;postgraduate
713;«Интегрированные системы обучения»: международная конференция в СПбГПУ;2012-11-26;368;19;0;18;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/integrirovannye_sistemy_obucheniya_mezhdunarodnaya_konferentsiya_v_spbgpu/;21.759921875;-21.403671874999986;18.8701953125;32.60958192299158;23.797835937499997;102.3125;postgraduate
714;Cеминар   “Будущее инноваций”;2012-11-24;281;14;0;15;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/ceminar_budushchee_innovatsiy/;17.069810189810187;-2.426438561438573;18.633369963369965;27.880810264884495;21.874027472527473;94.78155178155177;postgraduate
715;Международная конференция «Управление проектами: стандарты  методология  передовой опыт»;2012-11-22;278;25;0;19;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/mezhdunarodnaya_konferentsiya_upravlenie_proektami_standarty_metodologiya_peredovoy_opyt/;16.137116658176257;0.912152317880782;16.317350993377488;27.465254035776393;18.902389709628117;93.42944472745796;postgraduate
716;Проект «Ведущие ученые»: международное совещание в СПбГПУ;2012-11-15;416;48;0;27;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/proekt_vedushchie_uchenye_mezhdunarodnoe_soveshchanie_v_spbgpu_61684/;16.354459036898067;10.339659161976243;13.427504690431519;26.53565165499508;16.506606003752346;88.2151344590369;postgraduate
717;Политехнический университет в истории России: конференция в Доме ученых;2012-11-01;824;26;0;11;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/politekhnicheskiy_universitet_v_istorii_rossii_konferentsiya_v_dome_uchenykh/;18.108217855213393;-8.541749054565088;16.6570340356564;29.86842131971443;19.818707759319288;89.07948406266883;postgraduate
718;СПбГПУ представил свои проекты в Ленэкспо;2012-09-28;253;13;10;1;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbgpu_predstavil_svoi_proekty_v_lenekspo/;20.033070814891953;-15.270174433741204;20.258323353293413;30.11670554963905;24.675198646185883;96.25904712314501;postgraduate
719;Встреча промышленников  и специалистов по лазерным технологиям в СПбГПУ;2012-09-25;253;6;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/vstrecha_promyshlennikov_i_spetsialistov_po_lazernym_tekhnologiyam_v_spbgpu/;16.017115384615384;4.003269230769234;17.17;27.35537281590172;20.03366666666667;90.34615384615384;postgraduate
720;В Политехническом университете начал работу новый проект HP;2012-09-18;247;4;3;1;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v_politekhnicheskom_universitete_nachal_rabotu_novyy_proekt_hp/;16.419819004524886;21.388975436328366;10.516153846153848;26.149058548975617;14.186102456367166;88.13251454427925;postgraduate
721;Политехнический университет – будущее автопрома;2012-09-14;306;8;4;3;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/politekhnicheskiy_universitet_budushchee_avtoproma/;16.408400900900897;11.034774774774775;14.100930930930936;26.817922344976026;17.3680792042042;86.00825825825825;postgraduate
722;В СПбГПУ научат основам энергосбережения;2012-08-30;226;6;0;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v_spbgpu_nauchat_osnovam_energosberezheniya/;18.95611111111111;-36.59777777777779;24.50611111111111;27.7271891636416;27.253777777777778;90.22222222222223;postgraduate
723;ОНТИ запускает уникальное оборудование;2012-08-01;352;8;2;1;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/onti_zapuskaet_unikalnoe_oborudovanie/;18.793611111111108;-18.855277777777758;19.125555555555557;29.549968361564957;22.25944444444444;89.55555555555556;postgraduate
724;НИИ Энергетики провело экологическое обследование в Токсово;2012-08-01;246;7;3;1;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/nii_energetiki_provelo_ekologicheskoe_obsledovanie_v_toksovo/;20.226116504854364;-15.806608876560347;18.342330097087377;31.218761834338473;22.58452011095701;94.47711511789181;postgraduate
725;I международная практическая конференция Энергетическая и экологическая безопасность — новый приоритет государственной политики;2012-07-24;271;6;0;4;0;3;19;https://www.spbstu.ru/media/news/nauka_i_innovatsii/i_mezhdunarodnaya_prakticheskaya_konferentsiya_energeticheskaya_i_ekologicheskaya_bezopasnost_novyy_/;24.972978646398847;-42.08436301121969;23.593452768729648;36.26397213476834;29.688883279044525;109.02967788635542;postgraduate
726;В СПБГПУ прошло заседание НМС по физике;2012-07-04;299;9;3;1;0;1;5;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v_spbgpu_proshlo_zasedanie_nms_po_fizike/;20.155801282051282;-0.906185897435904;13.960865384615381;31.099111635171358;18.862365384615394;92.35897435897436;mixed
727;Открылась конференция  «Нанотехнологии функциональных материалов»;2012-06-27;3337;14;9;9;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/otkrylas_konferentsiya_nanotekhnologii_funktsionalnykh_materialov/;17.401487003058104;-10.925649847094803;18.102110091743114;27.597442410019365;20.82667832568807;87.6624617737003;postgraduate
728;«Энергия мысли» – одно из событий программы лауреатской недели;2012-06-21;285;19;6;0;0;1;6;https://www.spbstu.ru/media/news/nauka_i_innovatsii/energiya_mysli_odno_iz_sobytiy_programmy_laureatskoy_nedeli/;16.716312226204696;4.0678753484667425;14.447160493827162;27.50767064809677;17.396526881720433;91.3142174432497;postgraduate
729;Открытие Недели инноваций «Сколково» в СПбГПУ;2012-06-21;368;11;6;1;0;1;14;https://www.spbstu.ru/media/news/nauka_i_innovatsii/otkrytie_nedeli_innovatsiy_skolkovo_v_spbgpu/;15.658788583236468;-8.319972232984668;20.296404494382024;24.621629280884925;22.528701924318746;91.07296913341082;postgraduate
730;В  вузе открыт образовательный центр для энергетиков;2012-06-21;273;9;6;1;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v_vuze_otkryt_obrazovatelnyy_tsentr_dlya_energetikov/;14.730215053763441;5.484462365591412;14.575529953917048;24.069565437566183;16.413405529953927;83.56989247311829;mixed
731;Открытие Центра переподготовки специалистов в СПбГПУ;2012-06-15;424;4;0;6;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/otkrytie_tsentra_perepodgotovki_spetsialistov_v_spbgpu/;20.22392156862745;-18.783039215686273;19.78176470588236;31.515896883239584;23.96797058823529;100.09803921568627;postgraduate
732;Симпозиум «Энергия мысли»;2012-06-06;246;25;1;9;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/simpozium_energiya_mysli/;46.27723756906077;-63.306298342541425;12.389613259668508;48.77670982120586;32.026299723756914;149.33977900552486;postgraduate
733;Научно-практический семинар в СПбГПУ;2012-05-31;988;17;14;13;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/nauchno_prakticheskiy_seminar_v_spbgpu/;21.28661361626879;-13.510977011494248;17.351609195402304;31.35625152609914;22.42499602122016;98.17418213969938;postgraduate
734;Механизмы государственно-частного партнерства: конференция в СПбГПУ;2012-05-25;629;20;9;6;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/mekhanizmy_gosudarstvenno_chastnogo_partnerstva_konferentsiya_v_spbgpu/;20.13567150063051;-18.089036209691955;21.296733921815893;30.355948261026253;25.689532719329847;98.4349216357413;postgraduate
735;Всероссийская научно-методическая конференция в СПбГПУ;2012-05-21;396;11;6;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/vserossiyskaya_nauchno_metodicheskaya_konferentsiya_v_spbgpu/;20.950651120136246;-30.019893226778464;21.940601336302898;31.197680491490857;25.988410913140314;97.90396960565963;postgraduate
736;Открылась  научно-практическая конференция «Механизмы государственно-частного партнерства  при развитии социальной инфраструктуры»;2012-05-17;825;12;14;3;0;1;5;https://www.spbstu.ru/media/news/nauka_i_innovatsii/otkrylas_nauchno_prakticheskaya_konferentsiya_mekhanizmy_gosudarstvenno_chastnogo_partnerstva_pri_ra/;18.690215226469643;-13.281479280436855;19.70533568904594;29.06828733747049;23.292401060070667;94.45518792161903;postgraduate
737;Программа семинара;2012-04-27;223;15;0;2;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/programma_seminara/;50.65449275362319;-95.24253623188407;17.450797101449275;55.02652832497398;38.20042028985507;157.94202898550725;postgraduate
738;НИИ энергетики приглашает на семинар;2012-04-27;246;7;0;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/nii_energetiki_priglashaet_na_seminar/;14.120897170462388;2.906152518978587;15.393602484472048;24.352007233057016;16.864665631469983;80.62180814354727;mixed
739;Информационный семинар в Политехническом;2012-04-24;266;18;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/informatsionnyy_seminar_v_politekhnicheskom/;13.024630301564265;15.34921948072892;14.824571843251086;22.397122608713833;16.4221883768747;80.67735042735043;mixed
740;PR-технологии в информационном обществе;2012-04-24;519;9;4;9;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/pr_tekhnologii_v_informatsionnom_obshchestve/;20.00384962049336;-14.665984345351035;18.700241935483866;30.070126582011614;22.93287096774194;97.72485768500948;postgraduate
741;Конференция на гуманитарном факультете СПбГПУ;2012-04-23;2050;8;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/konferentsiya_na_gumanitarnom_fakultete_spbgpu/;17.550498783454987;-2.892276677094202;16.377116788321167;27.470475491691904;19.585663190823773;90.6937782412235;postgraduate
742;Конференция «Достижения и проблемы в области современного строительства. Инновационные решения»;2012-03-22;217;5;0;2;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/konferentsiya_dostizheniya_i_problemy_v_oblasti_sovremennogo_stroitelstva_innovatsionnye_resheniya/;12.765187609075046;8.675270506108205;16.77732984293194;22.0050373870478;18.16232133507853;81.88525305410123;postgraduate
743;Весенняя школа управления бизнесом в СПбГПУ;2012-03-19;549;7;10;7;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/vesennyaya_shkola_upravleniya_biznesom_v_spbgpu/;14.676271328458252;11.738557282145024;14.120639853747718;23.923843776540608;16.31200217093236;86.22859536867763;mixed
